-124.069560, 46.370779, 10.0
-124.066950, 46.370779, 10.0
-124.064341, 46.370779, 10.0
-124.061731, 46.370779, 10.0
-124.300000, 46.372576, 10.0
-124.275110, 46.372576, 10.0
-124.251705, 46.372576, 10.0
-124.229786, 46.372576, 10.0
-124.209352, 46.372576, 10.0
-124.190403, 46.372576, 10.0
-124.172940, 46.372576, 10.0
-124.156962, 46.372576, 10.0
-124.142469, 46.372576, 10.0
-124.129462, 46.372576, 10.0
-124.117940, 46.372576, 10.0
-124.107903, 46.372576, 10.0
-124.099352, 46.372576, 10.0
-124.092286, 46.372576, 10.0
-124.086705, 46.372576, 10.0
-124.082610, 46.372576, 10.0
-124.080000, 46.372576, 10.0
-124.077390, 46.372576, 10.0
-124.074780, 46.372576, 10.0
-124.072170, 46.372576, 10.0
-124.069560, 46.372576, 10.0
-124.066950, 46.372576, 10.0
-124.064341, 46.372576, 10.0
-124.061731, 46.372576, 10.0
-124.300000, 46.374372, 10.0
-124.275110, 46.374372, 10.0
-124.251705, 46.374372, 10.0
-124.229786, 46.374372, 10.0
-124.209352, 46.374372, 10.0
-124.190403, 46.374372, 10.0
-124.172940, 46.374372, 10.0
-124.156962, 46.374372, 10.0
-124.142469, 46.374372, 10.0
-124.129462, 46.374372, 10.0
-124.117940, 46.374372, 10.0
-124.107903, 46.374372, 10.0
-124.099352, 46.374372, 10.0
-124.092286, 46.374372, 10.0
-124.086705, 46.374372, 10.0
-124.082610, 46.374372, 10.0
-124.080000, 46.374372, 10.0
-124.077390, 46.374372, 10.0
-124.074780, 46.374372, 10.0
-124.072170, 46.374372, 10.0
-124.069560, 46.374372, 10.0
-124.066950, 46.374372, 10.0
-124.064341, 46.374372, 10.0
-124.061731, 46.374372, 10.0
-124.300000, 46.376169, 10.0
-124.275110, 46.376169, 10.0
-124.251705, 46.376169, 10.0
-124.229786, 46.376169, 10.0
-124.209352, 46.376169, 10.0
-124.190403, 46.376169, 10.0
-124.172940, 46.376169, 10.0
-124.156962, 46.376169, 10.0
-124.142469, 46.376169, 10.0
-124.129462, 46.376169, 10.0
-124.117940, 46.376169, 10.0
-124.107903, 46.376169, 10.0
-124.099352, 46.376169, 10.0
-124.092286, 46.376169, 10.0
-124.086705, 46.376169, 10.0
-124.082610, 46.376169, 10.0
-124.080000, 46.376169, 10.0
-124.077390, 46.376169, 10.0
-124.074780, 46.376169, 10.0
-124.072170, 46.376169, 10.0
-124.069560, 46.376169, 10.0
-124.066950, 46.376169, 10.0
-124.064341, 46.376169, 10.0
-124.061731, 46.376169, 10.0
-124.300000, 46.377965, 10.0
-124.275110, 46.377965, 10.0
-124.251705, 46.377965, 10.0
-124.229786, 46.377965, 10.0
-124.209352, 46.377965, 10.0
-124.190403, 46.377965, 10.0
-124.172940, 46.377965, 10.0
-124.156962, 46.377965, 10.0
-124.142469, 46.377965, 10.0
-124.129462, 46.377965, 10.0
-124.117940, 46.377965, 10.0
-124.107903, 46.377965, 10.0
-124.099352, 46.377965, 10.0
-124.092286, 46.377965, 10.0
-124.086705, 46.377965, 10.0
-124.082610, 46.377965, 10.0
-124.080000, 46.377965, 10.0
-124.077390, 46.377965, 10.0
-124.074780, 46.377965, 10.0
-124.072170, 46.377965, 10.0
-124.069560, 46.377965, 10.0
-124.066950, 46.377965, 10.0
-124.064341, 46.377965, 10.0
-124.061731, 46.377965, 10.0
-124.006923, 46.377965, 10.0
-124.004313, 46.377965, 10.0
-124.001703, 46.377965, 10.0
-123.999093, 46.377965, 10.0
-123.996483, 46.377965, 10.0
-123.962554, 46.377965, 10.0
-123.959944, 46.377965, 10.0
-123.957334, 46.377965, 10.0
-124.300000, 46.379762, 10.0
-124.275110, 46.379762, 10.0
-124.251705, 46.379762, 10.0
-124.229786, 46.379762, 10.0
-124.209352, 46.379762, 10.0
-124.190403, 46.379762, 10.0
-124.172940, 46.379762, 10.0
-124.156962, 46.379762, 10.0
-124.142469, 46.379762, 10.0
-124.129462, 46.379762, 10.0
-124.117940, 46.379762, 10.0
-124.107903, 46.379762, 10.0
-124.099352, 46.379762, 10.0
-124.092286, 46.379762, 10.0
-124.086705, 46.379762, 10.0
-124.082610, 46.379762, 10.0
-124.080000, 46.379762, 10.0
-124.077390, 46.379762, 10.0
-124.074780, 46.379762, 10.0
-124.072170, 46.379762, 10.0
-124.069560, 46.379762, 10.0
-124.066950, 46.379762, 10.0
-124.064341, 46.379762, 10.0
-124.061731, 46.379762, 10.0
-124.009533, 46.379762, 10.0
-124.006923, 46.379762, 10.0
-124.004313, 46.379762, 10.0
-124.001703, 46.379762, 10.0
-123.999093, 46.379762, 10.0
-123.996483, 46.379762, 10.0
-123.993873, 46.379762, 10.0
-123.991263, 46.379762, 10.0
-123.988653, 46.379762, 10.0
-123.967774, 46.379762, 10.0
-123.965164, 46.379762, 10.0
-123.962554, 46.379762, 10.0
-123.959944, 46.379762, 10.0
-123.957334, 46.379762, 10.0
-123.954724, 46.379762, 10.0
-124.300000, 46.381558, 10.0
-124.275110, 46.381558, 10.0
-124.251705, 46.381558, 10.0
-124.229786, 46.381558, 10.0
-124.209352, 46.381558, 10.0
-124.190403, 46.381558, 10.0
-124.172940, 46.381558, 10.0
-124.156962, 46.381558, 10.0
-124.142469, 46.381558, 10.0
-124.129462, 46.381558, 10.0
-124.117940, 46.381558, 10.0
-124.107903, 46.381558, 10.0
-124.099352, 46.381558, 10.0
-124.092286, 46.381558, 10.0
-124.086705, 46.381558, 10.0
-124.082610, 46.381558, 10.0
-124.080000, 46.381558, 10.0
-124.077390, 46.381558, 10.0
-124.074780, 46.381558, 10.0
-124.072170, 46.381558, 10.0
-124.069560, 46.381558, 10.0
-124.066950, 46.381558, 10.0
-124.064341, 46.381558, 10.0
-124.061731, 46.381558, 10.0
-124.012142, 46.381558, 10.0
-124.009533, 46.381558, 10.0
-124.006923, 46.381558, 10.0
-124.004313, 46.381558, 10.0
-124.001703, 46.381558, 10.0
-123.999093, 46.381558, 10.0
-123.996483, 46.381558, 10.0
-123.993873, 46.381558, 10.0
-123.991263, 46.381558, 10.0
-123.988653, 46.381558, 10.0
-123.986043, 46.381558, 10.0
-123.983433, 46.381558, 10.0
-123.980824, 46.381558, 10.0
-123.978214, 46.381558, 10.0
-123.975604, 46.381558, 10.0
-123.972994, 46.381558, 10.0
-123.970384, 46.381558, 10.0
-123.967774, 46.381558, 10.0
-123.965164, 46.381558, 10.0
-123.962554, 46.381558, 10.0
-123.959944, 46.381558, 10.0
-123.957334, 46.381558, 10.0
-123.954724, 46.381558, 10.0
-124.300000, 46.383355, 10.0
-124.275110, 46.383355, 10.0
-124.251705, 46.383355, 10.0
-124.229786, 46.383355, 10.0
-124.209352, 46.383355, 10.0
-124.190403, 46.383355, 10.0
-124.172940, 46.383355, 10.0
-124.156962, 46.383355, 10.0
-124.142469, 46.383355, 10.0
-124.129462, 46.383355, 10.0
-124.117940, 46.383355, 10.0
-124.107903, 46.383355, 10.0
-124.099352, 46.383355, 10.0
-124.092286, 46.383355, 10.0
-124.086705, 46.383355, 10.0
-124.082610, 46.383355, 10.0
-124.080000, 46.383355, 10.0
-124.077390, 46.383355, 10.0
-124.074780, 46.383355, 10.0
-124.072170, 46.383355, 10.0
-124.069560, 46.383355, 10.0
-124.066950, 46.383355, 10.0
-124.064341, 46.383355, 10.0
-124.061731, 46.383355, 10.0
-124.012142, 46.383355, 10.0
-124.009533, 46.383355, 10.0
-124.006923, 46.383355, 10.0
-124.004313, 46.383355, 10.0
-124.001703, 46.383355, 10.0
-123.999093, 46.383355, 10.0
-123.996483, 46.383355, 10.0
-123.993873, 46.383355, 10.0
-123.991263, 46.383355, 10.0
-123.988653, 46.383355, 10.0
-123.986043, 46.383355, 10.0
-123.983433, 46.383355, 10.0
-123.980824, 46.383355, 10.0
-123.978214, 46.383355, 10.0
-123.975604, 46.383355, 10.0
-123.972994, 46.383355, 10.0
-123.970384, 46.383355, 10.0
-123.967774, 46.383355, 10.0
-123.965164, 46.383355, 10.0
-123.962554, 46.383355, 10.0
-123.959944, 46.383355, 10.0
-123.957334, 46.383355, 10.0
-123.954724, 46.383355, 10.0
-124.300000, 46.385152, 10.0
-124.275110, 46.385152, 10.0
-124.251705, 46.385152, 10.0
-124.229786, 46.385152, 10.0
-124.209352, 46.385152, 10.0
-124.190403, 46.385152, 10.0
-124.172940, 46.385152, 10.0
-124.156962, 46.385152, 10.0
-124.142469, 46.385152, 10.0
-124.129462, 46.385152, 10.0
-124.117940, 46.385152, 10.0
-124.107903, 46.385152, 10.0
-124.099352, 46.385152, 10.0
-124.092286, 46.385152, 10.0
-124.086705, 46.385152, 10.0
-124.082610, 46.385152, 10.0
-124.080000, 46.385152, 10.0
-124.077390, 46.385152, 10.0
-124.074780, 46.385152, 10.0
-124.072170, 46.385152, 10.0
-124.069560, 46.385152, 10.0
-124.066950, 46.385152, 10.0
-124.064341, 46.385152, 10.0
-124.061731, 46.385152, 10.0
-124.014752, 46.385152, 10.0
-124.012142, 46.385152, 10.0
-124.009533, 46.385152, 10.0
-124.006923, 46.385152, 10.0
-124.004313, 46.385152, 10.0
-124.001703, 46.385152, 10.0
-123.999093, 46.385152, 10.0
-123.996483, 46.385152, 10.0
-123.993873, 46.385152, 10.0
-123.991263, 46.385152, 10.0
-123.988653, 46.385152, 10.0
-123.986043, 46.385152, 10.0
-123.983433, 46.385152, 10.0
-123.980824, 46.385152, 10.0
-123.978214, 46.385152, 10.0
-123.975604, 46.385152, 10.0
-123.972994, 46.385152, 10.0
-123.970384, 46.385152, 10.0
-123.967774, 46.385152, 10.0
-123.965164, 46.385152, 10.0
-123.962554, 46.385152, 10.0
-123.959944, 46.385152, 10.0
-123.957334, 46.385152, 10.0
-123.954724, 46.385152, 10.0
-124.300000, 46.386948, 10.0
-124.275110, 46.386948, 10.0
-124.251705, 46.386948, 10.0
-124.229786, 46.386948, 10.0
-124.209352, 46.386948, 10.0
-124.190403, 46.386948, 10.0
-124.172940, 46.386948, 10.0
